poi,date,social_buzz,day,holiday,minimum temperature(°C),maximum temperature(°C),humidity(%),precip_prob(%),precip_type,num_of_search
본태박물관,2021-02-06,2,2,0,4,17,80,0,0,39
본태박물관,2021-02-07,5,2,0,2,10,60,0,0,45
본태박물관,2021-02-08,4,0,0,5,11,65,0,0,60
본태박물관,2021-02-09,11,0,0,7,14,70,0,0,33
본태박물관,2021-02-10,2,0,0,11,16,70,20,0,36
본태박물관,2021-02-11,0,0,1,11,17,80,20,0,45
본태박물관,2021-02-12,4,1,1,12,19,70,30,0,34
본태박물관,2021-02-13,3,2,1,11,18,70,0,0,53
본태박물관,2021-02-14,4,2,0,3,14,90,70,1,39
본태박물관,2021-02-15,7,0,0,2,11,65,0,0,27
본태박물관,2021-02-16,7,0,0,1,6,70,30,0,51
본태박물관,2021-02-17,7,0,0,2,7,70,60,3,46
본태박물관,2021-02-18,9,0,0,11,13,65,30,0,26
본태박물관,2021-02-19,14,1,0,14,18,65,0,0,43
본태박물관,2021-02-20,6,2,0,14,19,80,0,0,21
본태박물관,2021-02-21,9,2,0,7,20,90,0,0,71
본태박물관,2021-02-22,6,0,0,7,16,55,0,0,35
본태박물관,2021-02-23,4,0,0,11,16,45,20,0,49
본태박물관,2021-02-24,5,0,0,12,17,55,0,0,30
본태박물관,2021-02-25,3,0,0,11,14,80,70,1,55
본태박물관,2021-02-26,5,1,0,12,15,65,60,1,75
본태박물관,2021-02-27,2,2,0,15,17,70,20,0,48
본태박물관,2021-02-28,5,2,0,9,19,90,60,1,39
본태박물관,2021-03-01,5,0,1,7,13,90,70,1,34
본태박물관,2021-03-02,7,0,0,11,13,65,0,0,23
본태박물관,2021-03-03,5,0,0,13,16,70,20,0,49
본태박물관,2021-03-04,6,0,0,13,18,90,80,1,48
본태박물관,2021-03-05,4,1,0,10,18,75,20,0,56
본태박물관,2021-03-06,5,2,0,9,14,80,30,0,45
본태박물관,2021-03-07,4,2,0,10,16,75,30,0,49
본태박물관,2021-03-08,7,0,0,8,16,65,20,0,35
본태박물관,2021-03-09,5,0,0,12,18,65,30,0,13
본태박물관,2021-03-10,8,0,0,13,18,75,0,0,59
본태박물관,2021-03-11,6,0,0,10,18,80,30,0,31
본태박물관,2021-03-12,8,1,0,9,17,80,30,0,56
본태박물관,2021-03-13,6,2,0,10,18,75,20,0,28
본태박물관,2021-03-14,7,2,0,15,18,60,0,0,43
본태박물관,2021-03-15,6,0,0,10,20,80,30,0,54
본태박물관,2021-03-16,10,0,0,11,18,65,10,0,23
본태박물관,2021-03-17,12,0,0,13,19,65,10,0,13
본태박물관,2021-03-18,2,0,0,14,18,80,20,0,61
본태박물관,2021-03-19,6,1,0,10,19,85,30,0,36
본태박물관,2021-03-20,3,2,0,6,16,85,30,0,36
본태박물관,2021-03-21,8,2,0,7,15,60,10,0,40
본태박물관,2021-03-22,8,0,0,10,17,50,0,0,47
본태박물관,2021-03-23,7,0,0,12,18,65,0,0,43
본태박물관,2021-03-24,9,0,0,12,20,75,20,0,35
본태박물관,2021-03-25,4,0,0,15,20,75,0,0,42
본태박물관,2021-03-26,5,1,0,15,19,65,0,0,46
본태박물관,2021-03-27,6,2,0,14,20,100,90,1,30
본태박물관,2021-03-28,7,2,0,13,22,85,0,0,22
본태박물관,2021-03-29,7,0,0,13,20,65,0,0,43
본태박물관,2021-03-30,7,0,0,15,20,55,0,0,46
본태박물관,2021-03-31,5,0,0,16,19,65,20,0,37
본태박물관,2021-04-01,6,0,0,17,20,90,60,1,40
본태박물관,2021-04-02,6,1,0,15,20,90,30,0,36
본태박물관,2021-04-03,5,2,0,11,18,100,60,1,21
본태박물관,2021-04-04,4,2,0,11,18,80,30,0,42
본태박물관,2021-04-05,12,0,0,13,19,50,0,0,42
본태박물관,2021-04-06,5,0,0,12,21,45,0,0,25
본태박물관,2021-04-07,4,0,0,11,21,55,20,0,66
본태박물관,2021-04-08,2,0,0,12,19,40,0,0,26
본태박물관,2021-04-09,5,1,0,12,18,70,20,0,49
본태박물관,2021-04-10,6,2,0,16,20,65,0,0,38
본태박물관,2021-04-11,7,2,0,15,19,80,20,0,36
본태박물관,2021-04-12,10,0,0,9,21,100,84,1,50
본태박물관,2021-04-13,8,0,0,10,17,65,30,0,32
본태박물관,2021-04-14,7,0,0,14,18,45,0,0,48
본태박물관,2021-04-15,10,0,0,14,19,65,20,0,50
본태박물관,2021-04-16,2,1,0,10,20,75,30,0,83
본태박물관,2021-04-17,5,2,0,11,19,45,0,0,30
본태박물관,2021-04-18,5,2,0,12,21,45,0,0,53
본태박물관,2021-04-19,6,0,0,14,21,45,0,0,53
본태박물관,2021-04-20,0,0,0,16,22,60,0,0,30
본태박물관,2021-04-21,7,0,0,18,22,60,20,0,49
본태박물관,2021-04-22,5,0,0,16,22,70,30,0,40
본태박물관,2021-04-23,8,1,0,15,22,70,30,0,38
본태박물관,2021-04-24,7,2,0,13,23,80,10,0,55
본태박물관,2021-04-25,3,2,0,14,21,70,20,0,62
본태박물관,2021-04-26,10,0,0,16,21,55,0,0,49
본태박물관,2021-04-27,5,0,0,15,22,85,30,0,14
본태박물관,2021-04-28,9,0,0,16,23,90,20,0,44
본태박물관,2021-04-29,9,0,0,12,23,70,0,0,45
본태박물관,2021-04-30,1,1,0,11,20,40,10,0,46
본태박물관,2021-05-01,12,2,0,11,19,65,0,0,41
본태박물관,2021-05-02,10,2,0,17,20,50,0,0,53
본태박물관,2021-05-03,12,0,0,16,21,75,20,0,51
본태박물관,2021-05-04,5,0,0,14,24,100,80,1,65
본태박물관,2021-05-05,12,0,1,16,22,50,0,0,88
본태박물관,2021-05-06,11,0,0,15,23,50,20,0,16
본태박물관,2021-05-07,7,1,0,17,23,65,10,0,28
본태박물관,2021-05-08,8,2,0,17,23,90,30,0,38
본태박물관,2021-05-09,7,2,0,19,24,65,0,0,28
본태박물관,2021-05-10,6,0,0,20,23,100,30,0,36
본태박물관,2021-05-11,12,0,0,19,23,95,71,1,38
본태박물관,2021-05-12,6,0,0,19,24,90,30,0,54
본태박물관,2021-05-13,14,0,0,21,24,85,20,0,60
본태박물관,2021-05-14,6,1,0,20,23,95,30,0,55
본태박물관,2021-05-15,4,2,0,18,24,100,30,0,26
본태박물관,2021-05-16,10,2,0,17,24,100,70,1,71
본태박물관,2021-05-17,10,0,0,17,24,80,20,0,37
본태박물관,2021-05-18,6,0,0,17,24,70,0,0,36
본태박물관,2021-05-19,8,0,1,16,23,80,20,0,58
본태박물관,2021-05-20,7,0,0,16,24,100,30,0,30
본태박물관,2021-05-21,9,1,0,18,24,60,0,0,38
본태박물관,2021-05-22,7,2,0,18,25,70,0,0,46
본태박물관,2021-05-23,2,2,0,18,26,65,30,0,35
본태박물관,2021-05-24,16,0,0,17,26,60,0,0,54
본태박물관,2021-05-25,10,0,0,18,23,50,0,0,26
본태박물관,2021-05-26,11,0,0,18,25,85,60,1,39
본태박물관,2021-05-27,10,0,0,16,24,75,0,0,48
본태박물관,2021-05-28,6,1,0,17,25,65,10,0,30
본태박물관,2021-05-29,9,2,0,18,25,65,0,0,104
본태박물관,2021-05-30,10,2,0,19,25,55,0,0,52
본태박물관,2021-05-31,14,0,0,20,26,60,0,0,46
본태박물관,2021-06-01,14,0,0,21,25,70,0,0,41
본태박물관,2021-06-02,13,0,0,18,25,90,30,0,89
본태박물관,2021-06-03,8,0,0,17,26,100,30,0,49
본태박물관,2021-06-04,9,1,0,19,25,55,0,0,33
본태박물관,2021-06-05,8,2,0,19,26,85,0,0,42
본태박물관,2021-06-06,7,2,1,21,27,70,0,0,45
본태박물관,2021-06-07,12,0,0,22,27,80,0,0,27
본태박물관,2021-06-08,6,0,0,22,26,95,20,0,34
본태박물관,2021-06-09,9,0,0,22,26,95,30,0,40
본태박물관,2021-06-10,9,0,0,22,25,100,70,1,29
본태박물관,2021-06-11,6,1,0,21,27,95,20,0,64
본태박물관,2021-06-12,10,2,0,21,26,90,30,0,31
본태박물관,2021-06-13,4,2,0,21,27,85,20,0,54
본태박물관,2021-06-14,8,0,0,22,25,85,0,0,39
본태박물관,2021-06-15,7,0,0,21,26,100,79,1,30
본태박물관,2021-06-16,5,0,0,22,26,90,30,0,28
본태박물관,2021-06-17,8,0,0,21,26,90,30,0,30
본태박물관,2021-06-18,10,1,0,21,28,95,30,0,52
본태박물관,2021-06-19,8,2,0,21,28,65,0,0,48
본태박물관,2021-06-20,9,2,0,22,29,80,30,0,38
본태박물관,2021-06-21,6,0,0,21,28,65,10,0,65
본태박물관,2021-06-22,7,0,0,20,27,85,0,0,38
본태박물관,2021-06-23,9,0,0,21,26,90,20,0,57
본태박물관,2021-06-24,9,0,0,22,26,90,30,0,57
본태박물관,2021-06-25,4,1,0,22,26,85,20,0,30
본태박물관,2021-06-26,4,2,0,22,27,85,30,0,40
본태박물관,2021-06-27,8,2,0,22,28,80,0,0,49
본태박물관,2021-06-28,4,0,0,22,28,80,10,0,24
본태박물관,2021-06-29,4,0,0,23,29,85,0,0,34
본태박물관,2021-06-30,6,0,0,24,29,85,20,0,20
본태박물관,2021-07-01,7,0,0,24,29,85,20,0,44
본태박물관,2021-07-02,8,1,0,25,28,90,30,0,50
본태박물관,2021-07-03,12,2,0,24,28,100,60,1,86
본태박물관,2021-07-04,9,2,0,26,28,95,60,1,52
본태박물관,2021-07-05,6,0,0,26,28,100,60,1,43
본태박물관,2021-07-06,13,0,0,26,28,100,60,1,35
본태박물관,2021-07-07,4,0,0,25,28,100,60,1,43
본태박물관,2021-07-08,8,0,0,25,28,95,60,1,31
본태박물관,2021-07-09,11,1,0,25,28,100,30,0,31
본태박물관,2021-07-10,4,2,0,26,29,95,20,0,16
본태박물관,2021-07-11,10,2,0,26,30,95,30,0,74
본태박물관,2021-07-12,10,0,0,26,29,95,20,0,25
본태박물관,2021-07-13,8,0,0,26,30,100,20,0,46
