관광지,날짜,버즈량,위치
관덕정,2021-03-13,8,제주시
관덕정,2021-03-14,10,제주시
관덕정,2021-03-15,5,제주시
관덕정,2021-03-16,5,제주시
관덕정,2021-03-17,7,제주시
관덕정,2021-03-18,9,제주시
관덕정,2021-03-19,4,제주시
관덕정,2021-03-20,8,제주시
관덕정,2021-03-21,11,제주시
관덕정,2021-03-22,15,제주시
관덕정,2021-03-23,14,제주시
관덕정,2021-03-24,9,제주시
관덕정,2021-03-25,11,제주시
관덕정,2021-03-26,4,제주시
관덕정,2021-03-27,8,제주시
관덕정,2021-03-28,16,제주시
관덕정,2021-03-29,15,제주시
관덕정,2021-03-30,7,제주시
관덕정,2021-03-31,11,제주시
관덕정,2021-04-01,14,제주시
관덕정,2021-04-02,11,제주시
관덕정,2021-04-03,29,제주시
관덕정,2021-04-04,11,제주시
관덕정,2021-04-05,11,제주시
관덕정,2021-04-06,11,제주시
관덕정,2021-04-07,10,제주시
관덕정,2021-04-08,10,제주시
관덕정,2021-04-09,4,제주시
관덕정,2021-04-10,4,제주시
관덕정,2021-04-11,5,제주시
관덕정,2021-04-12,15,제주시
관덕정,2021-04-13,7,제주시
관덕정,2021-04-14,4,제주시
관덕정,2021-04-15,8,제주시
관덕정,2021-04-16,10,제주시
관덕정,2021-04-17,5,제주시
관덕정,2021-04-18,10,제주시
관덕정,2021-04-19,12,제주시
관덕정,2021-04-20,5,제주시
관덕정,2021-04-21,10,제주시
관덕정,2021-04-22,13,제주시
관덕정,2021-04-23,9,제주시
관덕정,2021-04-24,10,제주시
관덕정,2021-04-25,12,제주시
관덕정,2021-04-26,12,제주시
관덕정,2021-04-27,11,제주시
관덕정,2021-04-28,10,제주시
관덕정,2021-04-29,6,제주시
관덕정,2021-04-30,9,제주시
관덕정,2021-05-01,13,제주시
관덕정,2021-05-02,11,제주시
관덕정,2021-05-03,17,제주시
관덕정,2021-05-04,6,제주시
관덕정,2021-05-05,7,제주시
관덕정,2021-05-06,19,제주시
관덕정,2021-05-07,12,제주시
관덕정,2021-05-08,7,제주시
관덕정,2021-05-09,5,제주시
관덕정,2021-05-10,5,제주시
관덕정,2021-05-11,4,제주시
관덕정,2021-05-12,7,제주시
관덕정,2021-05-13,6,제주시
관덕정,2021-05-14,16,제주시
관덕정,2021-05-15,12,제주시
관덕정,2021-05-16,11,제주시
관덕정,2021-05-17,8,제주시
관덕정,2021-05-18,14,제주시
관덕정,2021-05-19,9,제주시
관덕정,2021-05-20,5,제주시
관덕정,2021-05-21,13,제주시
관덕정,2021-05-22,7,제주시
관덕정,2021-05-23,5,제주시
관덕정,2021-05-24,16,제주시
관덕정,2021-05-25,15,제주시
관덕정,2021-05-26,7,제주시
관덕정,2021-05-27,14,제주시
관덕정,2021-05-28,10,제주시
관덕정,2021-05-29,5,제주시
관덕정,2021-05-30,8,제주시
관덕정,2021-05-31,13,제주시
관덕정,2021-06-01,12,제주시
관덕정,2021-06-02,12,제주시
관덕정,2021-06-03,12,제주시
관덕정,2021-06-04,5,제주시
관덕정,2021-06-05,4,제주시
관덕정,2021-06-06,15,제주시
관덕정,2021-06-07,8,제주시
관덕정,2021-06-08,9,제주시
관덕정,2021-06-09,11,제주시
관덕정,2021-06-10,9,제주시
관덕정,2021-06-11,2,제주시
관덕정,2021-06-12,5,제주시
관덕정,2021-06-13,10,제주시
관덕정,2021-06-14,8,제주시
관덕정,2021-06-15,14,제주시
관덕정,2021-06-16,8,제주시
관덕정,2021-06-17,10,제주시
관덕정,2021-06-18,3,제주시
관덕정,2021-06-19,10,제주시
관덕정,2021-06-20,7,제주시
관덕정,2021-06-21,13,제주시
관덕정,2021-06-22,15,제주시
