,관광지,날짜,버즈량,위치
12205,삼성혈,2021-06-10,11,제주시
12206,삼성혈,2021-06-11,10,제주시
12207,삼성혈,2021-06-12,11,제주시
12208,삼성혈,2021-06-13,12,제주시
12209,삼성혈,2021-06-14,8,제주시
12210,삼성혈,2021-06-15,10,제주시
12211,삼성혈,2021-06-16,6,제주시
12212,삼성혈,2021-06-17,14,제주시
12213,삼성혈,2021-06-18,14,제주시
12214,삼성혈,2021-06-19,10,제주시
12215,삼성혈,2021-06-20,3,제주시
12216,삼성혈,2021-06-21,9,제주시
12217,삼성혈,2021-06-22,12,제주시
12218,삼성혈,2021-06-23,9,제주시
12219,삼성혈,2021-06-24,7,제주시
12220,삼성혈,2021-06-25,10,제주시
12221,삼성혈,2021-06-26,7,제주시
12222,삼성혈,2021-06-27,16,제주시
12223,삼성혈,2021-06-28,11,제주시
12224,삼성혈,2021-06-29,12,제주시
12225,삼성혈,2021-06-30,13,제주시
12226,삼성혈,2021-07-01,7,제주시
12227,삼성혈,2021-07-02,8,제주시
12228,삼성혈,2021-07-03,10,제주시
12229,삼성혈,2021-07-04,7,제주시
12230,삼성혈,2021-07-05,6,제주시
12231,삼성혈,2021-07-06,8,제주시
12232,삼성혈,2021-07-07,7,제주시
12233,삼성혈,2021-07-08,3,제주시
12234,삼성혈,2021-07-09,16,제주시
12235,삼성혈,2021-07-10,7,제주시
12236,삼성혈,2021-07-11,9,제주시
12237,삼성혈,2021-07-12,11,제주시
12238,삼성혈,2021-07-13,14,제주시
12239,삼성혈,2021-07-14,7,제주시
12240,삼성혈,2021-07-15,5,제주시
12241,삼성혈,2021-07-16,10,제주시
12242,삼성혈,2021-07-17,7,제주시
12243,삼성혈,2021-07-18,2,제주시
12244,삼성혈,2021-07-19,8,제주시
12245,삼성혈,2021-07-20,10,제주시
12246,삼성혈,2021-07-21,13,제주시
12247,삼성혈,2021-07-22,8,제주시
12248,삼성혈,2021-07-23,11,제주시
12249,삼성혈,2021-07-24,5,제주시
12250,삼성혈,2021-07-25,3,제주시
12251,삼성혈,2021-07-26,4,제주시
12252,삼성혈,2021-07-27,7,제주시
12253,삼성혈,2021-07-28,10,제주시
12254,삼성혈,2021-07-29,13,제주시
12255,삼성혈,2021-07-30,13,제주시
12256,삼성혈,2021-07-31,6,제주시
12257,삼성혈,2021-08-01,4,제주시
12258,삼성혈,2021-08-02,4,제주시
12259,삼성혈,2021-08-03,7,제주시
12260,삼성혈,2021-08-04,3,제주시
12261,삼성혈,2021-08-05,11,제주시
12262,삼성혈,2021-08-06,10,제주시
12263,삼성혈,2021-08-07,5,제주시
12264,삼성혈,2021-08-08,6,제주시
12265,삼성혈,2021-08-09,4,제주시
12266,삼성혈,2021-08-10,11,제주시
12267,삼성혈,2021-08-11,10,제주시
12268,삼성혈,2021-08-12,2,제주시
12269,삼성혈,2021-08-13,8,제주시
12270,삼성혈,2021-08-14,4,제주시
12271,삼성혈,2021-08-15,6,제주시
12272,삼성혈,2021-08-16,3,제주시
12273,삼성혈,2021-08-17,6,제주시
12274,삼성혈,2021-08-18,8,제주시
12275,삼성혈,2021-08-19,4,제주시
12276,삼성혈,2021-08-20,6,제주시
12277,삼성혈,2021-08-21,11,제주시
12278,삼성혈,2021-08-22,11,제주시
12279,삼성혈,2021-08-23,6,제주시
12280,삼성혈,2021-08-24,15,제주시
12281,삼성혈,2021-08-25,11,제주시
12282,삼성혈,2021-08-26,10,제주시
12283,삼성혈,2021-08-27,10,제주시
12284,삼성혈,2021-08-28,4,제주시
12285,삼성혈,2021-08-29,3,제주시
12286,삼성혈,2021-08-30,8,제주시
12287,삼성혈,2021-08-31,5,제주시
12288,삼성혈,2021-09-01,8,제주시
12289,삼성혈,2021-09-02,7,제주시
12290,삼성혈,2021-09-03,5,제주시
12291,삼성혈,2021-09-04,4,제주시
12292,삼성혈,2021-09-05,3,제주시
12293,삼성혈,2021-09-06,10,제주시
12294,삼성혈,2021-09-07,6,제주시
12295,삼성혈,2021-09-08,8,제주시
12296,삼성혈,2021-09-09,2,제주시
12297,삼성혈,2021-09-10,13,제주시
12298,삼성혈,2021-09-11,5,제주시
12299,삼성혈,2021-09-12,3,제주시
12300,삼성혈,2021-09-13,4,제주시
12301,삼성혈,2021-09-14,4,제주시
12302,삼성혈,2021-09-15,10,제주시
12303,삼성혈,2021-09-16,7,제주시
12304,삼성혈,2021-09-17,4,제주시
12305,삼성혈,2021-09-18,2,제주시
12306,삼성혈,2021-09-19,0,제주시
12307,삼성혈,2021-09-20,3,제주시
12308,삼성혈,2021-09-21,3,제주시
12309,삼성혈,2021-09-22,1,제주시
12310,삼성혈,2021-09-23,4,제주시
12311,삼성혈,2021-09-24,4,제주시
12312,삼성혈,2021-09-25,5,제주시
12313,삼성혈,2021-09-26,5,제주시
12314,삼성혈,2021-09-27,9,제주시
12315,삼성혈,2021-09-28,9,제주시
12316,삼성혈,2021-09-29,5,제주시
12317,삼성혈,2021-09-30,4,제주시
12318,삼성혈,2021-10-01,4,제주시
12319,삼성혈,2021-10-02,3,제주시
12320,삼성혈,2021-10-03,4,제주시
12321,삼성혈,2021-10-04,5,제주시
12322,삼성혈,2021-10-05,2,제주시
12323,삼성혈,2021-10-06,5,제주시
12324,삼성혈,2021-10-07,11,제주시
12325,삼성혈,2021-10-08,9,제주시
12326,삼성혈,2021-10-09,9,제주시
12327,삼성혈,2021-10-10,4,제주시
12328,삼성혈,2021-10-11,6,제주시
12329,삼성혈,2021-10-12,8,제주시
12330,삼성혈,2021-10-13,2,제주시
12331,삼성혈,2021-10-14,7,제주시
12332,삼성혈,2021-10-15,4,제주시
12333,삼성혈,2021-10-16,7,제주시
12334,삼성혈,2021-10-17,5,제주시
12335,삼성혈,2021-10-18,4,제주시
12336,삼성혈,2021-10-19,9,제주시
12337,삼성혈,2021-10-20,5,제주시
12338,삼성혈,2021-10-21,4,제주시
12339,삼성혈,2021-10-22,9,제주시
12340,삼성혈,2021-10-23,8,제주시
12341,삼성혈,2021-10-24,6,제주시
12342,삼성혈,2021-10-25,0,제주시
12343,삼성혈,2021-10-26,10,제주시
12344,삼성혈,2021-10-27,6,제주시
12345,삼성혈,2021-10-28,4,제주시
12346,삼성혈,2021-10-29,6,제주시
12347,삼성혈,2021-10-30,3,제주시
12348,삼성혈,2021-10-31,4,제주시
12349,삼성혈,2021-11-01,3,제주시
12350,삼성혈,2021-11-02,3,제주시
12351,삼성혈,2021-11-03,9,제주시
12352,삼성혈,2021-11-04,5,제주시
12353,삼성혈,2021-11-05,6,제주시
12354,삼성혈,2021-11-06,6,제주시
12355,삼성혈,2021-11-07,1,제주시
12356,삼성혈,2021-11-08,6,제주시
12357,삼성혈,2021-11-09,7,제주시
12358,삼성혈,2021-11-10,4,제주시
12359,삼성혈,2021-11-11,2,제주시
12360,삼성혈,2021-11-12,5,제주시
12361,삼성혈,2021-11-13,3,제주시
12362,삼성혈,2021-11-14,3,제주시
12363,삼성혈,2021-11-15,6,제주시
12364,삼성혈,2021-11-16,5,제주시
12365,삼성혈,2021-11-17,16,제주시
12366,삼성혈,2021-11-18,7,제주시
12367,삼성혈,2021-11-19,11,제주시
12368,삼성혈,2021-11-20,2,제주시
12369,삼성혈,2021-11-21,4,제주시
12370,삼성혈,2021-11-22,5,제주시
12371,삼성혈,2021-11-23,7,제주시
12372,삼성혈,2021-11-24,7,제주시
12373,삼성혈,2021-11-25,8,제주시
12374,삼성혈,2021-11-26,3,제주시
12375,삼성혈,2021-11-27,5,제주시
12376,삼성혈,2021-11-28,3,제주시
12377,삼성혈,2021-11-29,12,제주시
12378,삼성혈,2021-11-30,10,제주시
12379,삼성혈,2021-12-01,6,제주시
12380,삼성혈,2021-12-02,8,제주시
12381,삼성혈,2021-12-03,5,제주시
12382,삼성혈,2021-12-04,5,제주시
12383,삼성혈,2021-12-05,4,제주시
12384,삼성혈,2021-12-06,10,제주시
12385,삼성혈,2021-12-07,6,제주시
12386,삼성혈,2021-12-08,5,제주시
12387,삼성혈,2021-12-09,7,제주시
12388,삼성혈,2021-12-10,4,제주시
12389,삼성혈,2021-12-11,6,제주시
12390,삼성혈,2021-12-12,3,제주시
12391,삼성혈,2021-12-13,4,제주시
12392,삼성혈,2021-12-14,3,제주시
12393,삼성혈,2021-12-15,8,제주시
12394,삼성혈,2021-12-16,9,제주시
12395,삼성혈,2021-12-17,6,제주시
12396,삼성혈,2021-12-18,6,제주시
12397,삼성혈,2021-12-19,7,제주시
12398,삼성혈,2021-12-20,6,제주시
12399,삼성혈,2021-12-21,7,제주시
12400,삼성혈,2021-12-22,7,제주시
12401,삼성혈,2021-12-23,4,제주시
12402,삼성혈,2021-12-24,3,제주시
12403,삼성혈,2021-12-25,4,제주시
12404,삼성혈,2021-12-26,3,제주시
12405,삼성혈,2021-12-27,7,제주시
12406,삼성혈,2021-12-28,9,제주시
12407,삼성혈,2021-12-29,9,제주시
12408,삼성혈,2021-12-30,7,제주시
12409,삼성혈,2021-12-31,6,제주시
12410,삼양해수욕장,2021-01-01,2,제주시
12411,삼양해수욕장,2021-01-02,4,제주시
12412,삼양해수욕장,2021-01-03,9,제주시
12413,삼양해수욕장,2021-01-04,9,제주시
12414,삼양해수욕장,2021-01-05,3,제주시
12415,삼양해수욕장,2021-01-06,13,제주시
12416,삼양해수욕장,2021-01-07,7,제주시
12417,삼양해수욕장,2021-01-08,4,제주시
12418,삼양해수욕장,2021-01-09,11,제주시
12419,삼양해수욕장,2021-01-10,8,제주시
12420,삼양해수욕장,2021-01-11,6,제주시
12421,삼양해수욕장,2021-01-12,14,제주시
12422,삼양해수욕장,2021-01-13,6,제주시
12423,삼양해수욕장,2021-01-14,6,제주시
12424,삼양해수욕장,2021-01-15,7,제주시
12425,삼양해수욕장,2021-01-16,1,제주시
12426,삼양해수욕장,2021-01-17,5,제주시
12427,삼양해수욕장,2021-01-18,8,제주시
12428,삼양해수욕장,2021-01-19,8,제주시
12429,삼양해수욕장,2021-01-20,4,제주시
12430,삼양해수욕장,2021-01-21,17,제주시
12431,삼양해수욕장,2021-01-22,6,제주시
12432,삼양해수욕장,2021-01-23,5,제주시
12433,삼양해수욕장,2021-01-24,5,제주시
12434,삼양해수욕장,2021-01-25,5,제주시
12435,삼양해수욕장,2021-01-26,8,제주시
12436,삼양해수욕장,2021-01-27,5,제주시
12437,삼양해수욕장,2021-01-28,10,제주시
12438,삼양해수욕장,2021-01-29,5,제주시
12439,삼양해수욕장,2021-01-30,4,제주시
12440,삼양해수욕장,2021-01-31,5,제주시
12441,삼양해수욕장,2021-02-01,13,제주시
12442,삼양해수욕장,2021-02-02,6,제주시
12443,삼양해수욕장,2021-02-03,6,제주시
12444,삼양해수욕장,2021-02-04,8,제주시
12445,삼양해수욕장,2021-02-05,6,제주시
12446,삼양해수욕장,2021-02-06,6,제주시
12447,삼양해수욕장,2021-02-07,9,제주시
12448,삼양해수욕장,2021-02-08,8,제주시
12449,삼양해수욕장,2021-02-09,10,제주시
12450,삼양해수욕장,2021-02-10,4,제주시
12451,삼양해수욕장,2021-02-11,4,제주시
12452,삼양해수욕장,2021-02-12,6,제주시
12453,삼양해수욕장,2021-02-13,6,제주시
12454,삼양해수욕장,2021-02-14,2,제주시
12455,삼양해수욕장,2021-02-15,9,제주시
12456,삼양해수욕장,2021-02-16,16,제주시
12457,삼양해수욕장,2021-02-17,16,제주시
12458,삼양해수욕장,2021-02-18,8,제주시
12459,삼양해수욕장,2021-02-19,8,제주시
12460,삼양해수욕장,2021-02-20,8,제주시
12461,삼양해수욕장,2021-02-21,8,제주시
12462,삼양해수욕장,2021-02-22,8,제주시
12463,삼양해수욕장,2021-02-23,5,제주시
12464,삼양해수욕장,2021-02-24,8,제주시
12465,삼양해수욕장,2021-02-25,9,제주시
12466,삼양해수욕장,2021-02-26,9,제주시
12467,삼양해수욕장,2021-02-27,6,제주시
12468,삼양해수욕장,2021-02-28,5,제주시
12469,삼양해수욕장,2021-03-01,5,제주시
12470,삼양해수욕장,2021-03-02,18,제주시
12471,삼양해수욕장,2021-03-03,13,제주시
12472,삼양해수욕장,2021-03-04,15,제주시
12473,삼양해수욕장,2021-03-05,11,제주시
12474,삼양해수욕장,2021-03-06,12,제주시
12475,삼양해수욕장,2021-03-07,12,제주시
12476,삼양해수욕장,2021-03-08,10,제주시
12477,삼양해수욕장,2021-03-09,18,제주시
12478,삼양해수욕장,2021-03-10,12,제주시
12479,삼양해수욕장,2021-03-11,16,제주시
12480,삼양해수욕장,2021-03-12,9,제주시
12481,삼양해수욕장,2021-03-13,2,제주시
12482,삼양해수욕장,2021-03-14,5,제주시
12483,삼양해수욕장,2021-03-15,15,제주시
12484,삼양해수욕장,2021-03-16,6,제주시
12485,삼양해수욕장,2021-03-17,6,제주시
12486,삼양해수욕장,2021-03-18,6,제주시
12487,삼양해수욕장,2021-03-19,16,제주시
12488,삼양해수욕장,2021-03-20,7,제주시
12489,삼양해수욕장,2021-03-21,5,제주시
12490,삼양해수욕장,2021-03-22,12,제주시
12491,삼양해수욕장,2021-03-23,12,제주시
12492,삼양해수욕장,2021-03-24,8,제주시
12493,삼양해수욕장,2021-03-25,5,제주시
12494,삼양해수욕장,2021-03-26,13,제주시
12495,삼양해수욕장,2021-03-27,8,제주시
12496,삼양해수욕장,2021-03-28,19,제주시
12497,삼양해수욕장,2021-03-29,4,제주시
12498,삼양해수욕장,2021-03-30,13,제주시
12499,삼양해수욕장,2021-03-31,9,제주시
12500,삼양해수욕장,2021-04-01,11,제주시
12501,삼양해수욕장,2021-04-02,11,제주시
12502,삼양해수욕장,2021-04-03,10,제주시
12503,삼양해수욕장,2021-04-04,6,제주시
12504,삼양해수욕장,2021-04-05,11,제주시
12505,삼양해수욕장,2021-04-06,15,제주시
12506,삼양해수욕장,2021-04-07,13,제주시
12507,삼양해수욕장,2021-04-08,11,제주시
12508,삼양해수욕장,2021-04-09,11,제주시
12509,삼양해수욕장,2021-04-10,10,제주시
12510,삼양해수욕장,2021-04-11,6,제주시
12511,삼양해수욕장,2021-04-12,7,제주시
12512,삼양해수욕장,2021-04-13,17,제주시
12513,삼양해수욕장,2021-04-14,13,제주시
12514,삼양해수욕장,2021-04-15,12,제주시
12515,삼양해수욕장,2021-04-16,19,제주시
12516,삼양해수욕장,2021-04-17,9,제주시
12517,삼양해수욕장,2021-04-18,9,제주시
12518,삼양해수욕장,2021-04-19,8,제주시
12519,삼양해수욕장,2021-04-20,17,제주시
12520,삼양해수욕장,2021-04-21,13,제주시
12521,삼양해수욕장,2021-04-22,12,제주시
12522,삼양해수욕장,2021-04-23,12,제주시
12523,삼양해수욕장,2021-04-24,4,제주시
12524,삼양해수욕장,2021-04-25,10,제주시
12525,삼양해수욕장,2021-04-26,8,제주시
12526,삼양해수욕장,2021-04-27,9,제주시
12527,삼양해수욕장,2021-04-28,12,제주시
12528,삼양해수욕장,2021-04-29,6,제주시
12529,삼양해수욕장,2021-04-30,14,제주시
12530,삼양해수욕장,2021-05-01,12,제주시
12531,삼양해수욕장,2021-05-02,18,제주시
12532,삼양해수욕장,2021-05-03,11,제주시
12533,삼양해수욕장,2021-05-04,10,제주시
12534,삼양해수욕장,2021-05-05,3,제주시
12535,삼양해수욕장,2021-05-06,13,제주시
12536,삼양해수욕장,2021-05-07,7,제주시
12537,삼양해수욕장,2021-05-08,2,제주시
12538,삼양해수욕장,2021-05-09,9,제주시
12539,삼양해수욕장,2021-05-10,14,제주시
12540,삼양해수욕장,2021-05-11,10,제주시
12541,삼양해수욕장,2021-05-12,6,제주시
12542,삼양해수욕장,2021-05-13,12,제주시
12543,삼양해수욕장,2021-05-14,11,제주시
12544,삼양해수욕장,2021-05-15,7,제주시
12545,삼양해수욕장,2021-05-16,9,제주시
12546,삼양해수욕장,2021-05-17,11,제주시
12547,삼양해수욕장,2021-05-18,13,제주시
12548,삼양해수욕장,2021-05-19,12,제주시
12549,삼양해수욕장,2021-05-20,10,제주시
12550,삼양해수욕장,2021-05-21,15,제주시
12551,삼양해수욕장,2021-05-22,6,제주시
12552,삼양해수욕장,2021-05-23,9,제주시
12553,삼양해수욕장,2021-05-24,17,제주시
12554,삼양해수욕장,2021-05-25,16,제주시
12555,삼양해수욕장,2021-05-26,12,제주시
12556,삼양해수욕장,2021-05-27,17,제주시
12557,삼양해수욕장,2021-05-28,20,제주시
12558,삼양해수욕장,2021-05-29,10,제주시
12559,삼양해수욕장,2021-05-30,12,제주시
12560,삼양해수욕장,2021-05-31,20,제주시
12561,삼양해수욕장,2021-06-01,10,제주시
12562,삼양해수욕장,2021-06-02,18,제주시
12563,삼양해수욕장,2021-06-03,13,제주시
12564,삼양해수욕장,2021-06-04,10,제주시
12565,삼양해수욕장,2021-06-05,11,제주시
12566,삼양해수욕장,2021-06-06,11,제주시
12567,삼양해수욕장,2021-06-07,14,제주시
12568,삼양해수욕장,2021-06-08,17,제주시
12569,삼양해수욕장,2021-06-09,12,제주시
12570,삼양해수욕장,2021-06-10,15,제주시
12571,삼양해수욕장,2021-06-11,8,제주시
12572,삼양해수욕장,2021-06-12,11,제주시
12573,삼양해수욕장,2021-06-13,13,제주시
12574,삼양해수욕장,2021-06-14,17,제주시
12575,삼양해수욕장,2021-06-15,22,제주시
12576,삼양해수욕장,2021-06-16,14,제주시
12577,삼양해수욕장,2021-06-17,6,제주시
12578,삼양해수욕장,2021-06-18,12,제주시
12579,삼양해수욕장,2021-06-19,18,제주시
12580,삼양해수욕장,2021-06-20,11,제주시
12581,삼양해수욕장,2021-06-21,21,제주시
12582,삼양해수욕장,2021-06-22,14,제주시
12583,삼양해수욕장,2021-06-23,21,제주시
12584,삼양해수욕장,2021-06-24,15,제주시
12585,삼양해수욕장,2021-06-25,14,제주시
12586,삼양해수욕장,2021-06-26,15,제주시
12587,삼양해수욕장,2021-06-27,15,제주시
12588,삼양해수욕장,2021-06-28,18,제주시
12589,삼양해수욕장,2021-06-29,14,제주시
12590,삼양해수욕장,2021-06-30,25,제주시
12591,삼양해수욕장,2021-07-01,16,제주시
12592,삼양해수욕장,2021-07-02,22,제주시
12593,삼양해수욕장,2021-07-03,13,제주시
12594,삼양해수욕장,2021-07-04,18,제주시
12595,삼양해수욕장,2021-07-05,26,제주시
12596,삼양해수욕장,2021-07-06,22,제주시
12597,삼양해수욕장,2021-07-07,13,제주시
12598,삼양해수욕장,2021-07-08,18,제주시
12599,삼양해수욕장,2021-07-09,16,제주시
12600,삼양해수욕장,2021-07-10,13,제주시
12601,삼양해수욕장,2021-07-11,18,제주시
12602,삼양해수욕장,2021-07-12,21,제주시
12603,삼양해수욕장,2021-07-13,21,제주시
12604,삼양해수욕장,2021-07-14,24,제주시
12605,삼양해수욕장,2021-07-15,14,제주시
12606,삼양해수욕장,2021-07-16,30,제주시
12607,삼양해수욕장,2021-07-17,16,제주시
12608,삼양해수욕장,2021-07-18,12,제주시
12609,삼양해수욕장,2021-07-19,28,제주시
12610,삼양해수욕장,2021-07-20,24,제주시
12611,삼양해수욕장,2021-07-21,12,제주시
12612,삼양해수욕장,2021-07-22,13,제주시
12613,삼양해수욕장,2021-07-23,15,제주시
12614,삼양해수욕장,2021-07-24,17,제주시
12615,삼양해수욕장,2021-07-25,14,제주시
12616,삼양해수욕장,2021-07-26,17,제주시
12617,삼양해수욕장,2021-07-27,21,제주시
12618,삼양해수욕장,2021-07-28,15,제주시
12619,삼양해수욕장,2021-07-29,19,제주시
12620,삼양해수욕장,2021-07-30,23,제주시
12621,삼양해수욕장,2021-07-31,13,제주시
12622,삼양해수욕장,2021-08-01,16,제주시
12623,삼양해수욕장,2021-08-02,27,제주시
12624,삼양해수욕장,2021-08-03,20,제주시
12625,삼양해수욕장,2021-08-04,20,제주시
12626,삼양해수욕장,2021-08-05,22,제주시
12627,삼양해수욕장,2021-08-06,14,제주시
12628,삼양해수욕장,2021-08-07,16,제주시
12629,삼양해수욕장,2021-08-08,21,제주시
12630,삼양해수욕장,2021-08-09,18,제주시
12631,삼양해수욕장,2021-08-10,21,제주시
12632,삼양해수욕장,2021-08-11,17,제주시
12633,삼양해수욕장,2021-08-12,20,제주시
12634,삼양해수욕장,2021-08-13,13,제주시
12635,삼양해수욕장,2021-08-14,9,제주시
12636,삼양해수욕장,2021-08-15,17,제주시
12637,삼양해수욕장,2021-08-16,33,제주시
12638,삼양해수욕장,2021-08-17,28,제주시
12639,삼양해수욕장,2021-08-18,18,제주시
12640,삼양해수욕장,2021-08-19,19,제주시
12641,삼양해수욕장,2021-08-20,18,제주시
12642,삼양해수욕장,2021-08-21,16,제주시
12643,삼양해수욕장,2021-08-22,12,제주시
12644,삼양해수욕장,2021-08-23,10,제주시
12645,삼양해수욕장,2021-08-24,16,제주시
12646,삼양해수욕장,2021-08-25,12,제주시
12647,삼양해수욕장,2021-08-26,15,제주시
12648,삼양해수욕장,2021-08-27,9,제주시
12649,삼양해수욕장,2021-08-28,13,제주시
12650,삼양해수욕장,2021-08-29,17,제주시
12651,삼양해수욕장,2021-08-30,13,제주시
12652,삼양해수욕장,2021-08-31,16,제주시
12653,삼양해수욕장,2021-09-01,20,제주시
12654,삼양해수욕장,2021-09-02,30,제주시
12655,삼양해수욕장,2021-09-03,12,제주시
12656,삼양해수욕장,2021-09-04,14,제주시
12657,삼양해수욕장,2021-09-05,7,제주시
12658,삼양해수욕장,2021-09-06,10,제주시
12659,삼양해수욕장,2021-09-07,24,제주시
12660,삼양해수욕장,2021-09-08,15,제주시
12661,삼양해수욕장,2021-09-09,12,제주시
12662,삼양해수욕장,2021-09-10,17,제주시
12663,삼양해수욕장,2021-09-11,8,제주시
12664,삼양해수욕장,2021-09-12,10,제주시
12665,삼양해수욕장,2021-09-13,15,제주시
12666,삼양해수욕장,2021-09-14,20,제주시
12667,삼양해수욕장,2021-09-15,14,제주시
12668,삼양해수욕장,2021-09-16,17,제주시
12669,삼양해수욕장,2021-09-17,6,제주시
12670,삼양해수욕장,2021-09-18,11,제주시
12671,삼양해수욕장,2021-09-19,10,제주시
12672,삼양해수욕장,2021-09-20,7,제주시
12673,삼양해수욕장,2021-09-21,14,제주시
12674,삼양해수욕장,2021-09-22,9,제주시
12675,삼양해수욕장,2021-09-23,9,제주시
12676,삼양해수욕장,2021-09-24,18,제주시
12677,삼양해수욕장,2021-09-25,14,제주시
12678,삼양해수욕장,2021-09-26,13,제주시
12679,삼양해수욕장,2021-09-27,8,제주시
12680,삼양해수욕장,2021-09-28,18,제주시
12681,삼양해수욕장,2021-09-29,17,제주시
12682,삼양해수욕장,2021-09-30,15,제주시
12683,삼양해수욕장,2021-10-01,11,제주시
12684,삼양해수욕장,2021-10-02,15,제주시
12685,삼양해수욕장,2021-10-03,12,제주시
12686,삼양해수욕장,2021-10-04,16,제주시
12687,삼양해수욕장,2021-10-05,18,제주시
12688,삼양해수욕장,2021-10-06,22,제주시
12689,삼양해수욕장,2021-10-07,16,제주시
12690,삼양해수욕장,2021-10-08,16,제주시
12691,삼양해수욕장,2021-10-09,10,제주시
12692,삼양해수욕장,2021-10-10,6,제주시
12693,삼양해수욕장,2021-10-11,8,제주시
12694,삼양해수욕장,2021-10-12,10,제주시
12695,삼양해수욕장,2021-10-13,10,제주시
12696,삼양해수욕장,2021-10-14,13,제주시
12697,삼양해수욕장,2021-10-15,17,제주시
12698,삼양해수욕장,2021-10-16,8,제주시
12699,삼양해수욕장,2021-10-17,13,제주시
12700,삼양해수욕장,2021-10-18,16,제주시
12701,삼양해수욕장,2021-10-19,15,제주시
12702,삼양해수욕장,2021-10-20,13,제주시
12703,삼양해수욕장,2021-10-21,15,제주시
12704,삼양해수욕장,2021-10-22,10,제주시
12705,삼양해수욕장,2021-10-23,6,제주시
12706,삼양해수욕장,2021-10-24,20,제주시
12707,삼양해수욕장,2021-10-25,17,제주시
12708,삼양해수욕장,2021-10-26,10,제주시
12709,삼양해수욕장,2021-10-27,13,제주시
12710,삼양해수욕장,2021-10-28,12,제주시
12711,삼양해수욕장,2021-10-29,8,제주시
12712,삼양해수욕장,2021-10-30,11,제주시
12713,삼양해수욕장,2021-10-31,11,제주시
12714,삼양해수욕장,2021-11-01,17,제주시
12715,삼양해수욕장,2021-11-02,11,제주시
12716,삼양해수욕장,2021-11-03,13,제주시
12717,삼양해수욕장,2021-11-04,12,제주시
12718,삼양해수욕장,2021-11-05,13,제주시
12719,삼양해수욕장,2021-11-06,8,제주시
12720,삼양해수욕장,2021-11-07,16,제주시
12721,삼양해수욕장,2021-11-08,13,제주시
12722,삼양해수욕장,2021-11-09,15,제주시
12723,삼양해수욕장,2021-11-10,18,제주시
12724,삼양해수욕장,2021-11-11,13,제주시
12725,삼양해수욕장,2021-11-12,10,제주시
12726,삼양해수욕장,2021-11-13,9,제주시
12727,삼양해수욕장,2021-11-14,8,제주시
12728,삼양해수욕장,2021-11-15,16,제주시
12729,삼양해수욕장,2021-11-16,15,제주시
12730,삼양해수욕장,2021-11-17,15,제주시
12731,삼양해수욕장,2021-11-18,11,제주시
12732,삼양해수욕장,2021-11-19,7,제주시
12733,삼양해수욕장,2021-11-20,11,제주시
12734,삼양해수욕장,2021-11-21,7,제주시
12735,삼양해수욕장,2021-11-22,10,제주시
12736,삼양해수욕장,2021-11-23,10,제주시
12737,삼양해수욕장,2021-11-24,11,제주시
12738,삼양해수욕장,2021-11-25,9,제주시
12739,삼양해수욕장,2021-11-26,13,제주시
12740,삼양해수욕장,2021-11-27,6,제주시
12741,삼양해수욕장,2021-11-28,11,제주시
12742,삼양해수욕장,2021-11-29,11,제주시
12743,삼양해수욕장,2021-11-30,14,제주시
12744,삼양해수욕장,2021-12-01,11,제주시
12745,삼양해수욕장,2021-12-02,15,제주시
12746,삼양해수욕장,2021-12-03,8,제주시
12747,삼양해수욕장,2021-12-04,18,제주시
12748,삼양해수욕장,2021-12-05,11,제주시
12749,삼양해수욕장,2021-12-06,13,제주시
12750,삼양해수욕장,2021-12-07,14,제주시
12751,삼양해수욕장,2021-12-08,14,제주시
12752,삼양해수욕장,2021-12-09,12,제주시
12753,삼양해수욕장,2021-12-10,5,제주시
12754,삼양해수욕장,2021-12-11,9,제주시
12755,삼양해수욕장,2021-12-12,17,제주시
12756,삼양해수욕장,2021-12-13,15,제주시
12757,삼양해수욕장,2021-12-14,7,제주시
12758,삼양해수욕장,2021-12-15,14,제주시
12759,삼양해수욕장,2021-12-16,12,제주시
12760,삼양해수욕장,2021-12-17,16,제주시
12761,삼양해수욕장,2021-12-18,5,제주시
12762,삼양해수욕장,2021-12-19,4,제주시
12763,삼양해수욕장,2021-12-20,11,제주시
12764,삼양해수욕장,2021-12-21,10,제주시
12765,삼양해수욕장,2021-12-22,11,제주시
12766,삼양해수욕장,2021-12-23,11,제주시
12767,삼양해수욕장,2021-12-24,10,제주시
12768,삼양해수욕장,2021-12-25,5,제주시
12769,삼양해수욕장,2021-12-26,8,제주시
12770,삼양해수욕장,2021-12-27,14,제주시
12771,삼양해수욕장,2021-12-28,13,제주시
12772,삼양해수욕장,2021-12-29,13,제주시
12773,삼양해수욕장,2021-12-30,11,제주시
12774,삼양해수욕장,2021-12-31,17,제주시
12775,생각하는 정원,2021-01-01,0,제주시
12776,생각하는 정원,2021-01-02,3,제주시
12777,생각하는 정원,2021-01-03,4,제주시
12778,생각하는 정원,2021-01-04,0,제주시
12779,생각하는 정원,2021-01-05,4,제주시
12780,생각하는 정원,2021-01-06,6,제주시
12781,생각하는 정원,2021-01-07,6,제주시
12782,생각하는 정원,2021-01-08,6,제주시
12783,생각하는 정원,2021-01-09,3,제주시
12784,생각하는 정원,2021-01-10,5,제주시
12785,생각하는 정원,2021-01-11,4,제주시
12786,생각하는 정원,2021-01-12,2,제주시
12787,생각하는 정원,2021-01-13,4,제주시
12788,생각하는 정원,2021-01-14,4,제주시
