 format: day,hour,forecast,value  location:53_32 Start : 20210101 
20,800,7,18
20,1100,4,17
20,1100,7,18
20,1400,4,17
20,1400,7,18
20,1700,4,17
20,1700,7,18
20,2000,4,18
20,2000,7,18
20,2000,10,16
20,2300,4,18
20,2300,7,18
20,2300,10,16
21,200,4,18
21,200,7,18
21,200,10,16
21,500,4,18
21,500,7,16
21,800,4,18
21,800,7,16
21,1100,4,18
21,1100,7,16
21,1400,4,18
21,1400,7,16
21,1700,4,18
21,1700,7,16
21,2000,4,18
21,2000,7,16
21,2000,10,15
21,2300,4,18
21,2300,7,16
21,2300,10,15
22,200,4,18
22,200,7,16
22,200,10,15
22,500,4,16
22,500,7,15
22,800,4,16
22,800,7,15
22,1100,4,16
22,1100,7,15
22,1400,4,16
22,1400,7,15
22,1700,4,16
22,1700,7,15
22,2000,4,17
22,2000,7,15
22,2000,10,16
22,2300,4,17
22,2300,7,15
22,2300,10,16
23,200,4,17
23,200,7,15
23,200,10,16
23,500,4,15
23,500,7,16
23,800,4,15
23,800,7,16
23,1100,4,15
23,1100,7,16
23,1400,4,15
23,1400,7,16
23,1700,4,15
23,1700,7,16
23,2000,4,15
23,2000,7,16
23,2000,10,16
23,2300,4,15
23,2300,7,16
23,2300,10,16
24,200,4,15
24,200,7,16
24,200,10,16
24,500,4,16
24,500,7,16
24,800,4,16
24,800,7,17
24,1100,4,16
24,1100,7,17
24,1400,4,16
24,1400,7,17
24,1700,4,16
24,1700,7,17
24,2000,4,16
24,2000,7,16
24,2000,10,14
24,2300,4,16
24,2300,7,16
24,2300,10,14
25,200,4,16
25,200,7,16
25,200,10,14
25,500,4,16
25,500,7,14
25,800,4,16
25,800,7,14
25,1100,4,16
25,1100,7,14
25,1400,4,16
25,1400,7,14
25,1700,4,16
25,1700,7,14
25,2000,4,16
25,2000,7,14
25,2000,10,13
25,2300,4,16
25,2300,7,14
25,2300,10,13
26,200,4,16
26,200,7,14
26,200,10,13
26,500,4,14
26,500,7,13
26,800,4,14
26,800,7,13
26,1100,4,14
26,1100,7,13
26,1400,4,14
26,1400,7,13
26,1700,4,14
26,1700,7,13
26,2000,4,14
26,2000,7,13
26,2000,10,8
26,2300,4,14
26,2300,7,13
26,2300,10,8
27,200,4,14
27,200,7,13
27,200,10,8
27,500,4,13
27,500,7,8
27,800,4,13
27,800,7,8
27,1100,4,13
27,1100,7,8
27,1400,4,13
27,1400,7,8
27,1700,4,13
27,1700,7,8
27,2000,4,13
27,2000,7,8
27,2000,10,12
27,2300,4,13
27,2300,7,8
27,2300,10,12
28,200,4,13
28,200,7,8
28,200,10,12
28,500,4,8
28,500,7,12
28,800,4,8
28,800,7,12
28,1100,4,8
28,1100,7,12
28,1400,4,8
28,1400,7,12
28,1700,4,8
28,1700,7,12
28,2000,4,8
28,2000,7,12
28,2000,10,15
28,2300,4,8
28,2300,7,12
28,2300,10,15
29,200,4,8
29,200,7,12
29,200,10,15
29,500,4,12
29,500,7,15
29,800,4,13
29,800,7,15
29,1100,4,13
29,1100,7,15
29,1400,4,13
29,1400,7,15
29,1700,4,13
29,1700,7,15
29,2000,4,13
29,2000,7,15
29,2000,10,16
29,2300,4,13
29,2300,7,15
29,2300,10,16
30,200,4,13
30,200,7,15
30,200,10,16
30,500,4,15
30,500,7,16
30,800,4,15
30,800,7,16
30,1100,4,15
30,1100,7,16
30,1400,4,15
30,1400,7,16
30,1700,4,15
30,1700,7,16
30,2000,4,15
30,2000,7,15
30,2000,10,9
30,2300,4,15
30,2300,7,15
30,2300,10,9
31,200,4,15
31,200,7,15
31,200,10,9
31,500,4,15
31,500,7,9
31,800,4,15
31,800,7,9
31,1100,4,15
31,1100,7,9
31,1400,4,15
31,1400,7,9
31,1700,4,15
31,1700,7,9
31,2000,4,15
31,2000,7,9
31,2000,10,10
31,2300,4,15
31,2300,7,9
31,2300,10,10
 Start : 20210201 ,,,
1,200,4,15
1,200,7,9
1,200,10,10
1,500,4,9
1,500,7,10
1,800,4,9
1,800,7,10
1,1100,4,9
1,1100,7,10
1,1400,4,9
1,1400,7,10
1,1700,4,9
1,1700,7,10
1,2000,4,9
1,2000,7,10
1,2000,10,13
1,2300,4,9
1,2300,7,10
1,2300,10,13
2,200,4,9
2,200,7,10
2,200,10,13
2,500,4,10
2,500,7,13
2,800,4,10
2,800,7,13
2,1100,4,10
2,1100,7,13
2,1400,4,10
2,1400,7,13
2,1700,4,10
2,1700,7,13
2,2000,4,11
2,2000,7,12
2,2000,10,13
2,2300,4,11
2,2300,7,12
2,2300,10,13
3,200,4,11
3,200,7,12
3,200,10,13
3,500,4,12
3,500,7,13
3,800,4,12
3,800,7,13
3,1100,4,12
3,1100,7,13
3,1400,4,12
3,1400,7,13
3,1700,4,12
3,1700,7,13
3,2000,4,12
3,2000,7,13
3,2000,10,16
3,2300,4,12
3,2300,7,13
3,2300,10,16
4,200,4,12
4,200,7,13
4,200,10,16
4,500,4,13
4,500,7,16
4,800,4,13
4,800,7,17
4,1100,4,13
4,1100,7,17
4,1400,4,13
4,1400,7,17
4,1700,4,13
4,1700,7,17
4,2000,4,13
4,2000,7,17
4,2000,10,17
4,2300,4,13
4,2300,7,17
4,2300,10,17
5,200,4,13
5,200,7,17
5,200,10,17
5,500,4,17
5,500,7,17
5,800,4,16
5,800,7,17
5,1100,4,16
5,1100,7,17
5,1400,4,16
5,1400,7,17
5,1700,4,16
5,1700,7,17
5,2000,4,17
5,2000,7,17
5,2000,10,10
5,2300,4,17
5,2300,7,17
5,2300,10,10
6,200,4,17
6,200,7,17
6,200,10,10
6,500,4,17
6,500,7,10
6,800,4,17
6,800,7,10
6,1100,4,17
6,1100,7,10
6,1400,4,17
6,1400,7,10
6,1700,4,17
6,1700,7,10
6,2000,4,18
6,2000,7,10
6,2000,10,12
6,2300,4,18
6,2300,7,10
6,2300,10,12
7,200,4,18
7,200,7,10
7,200,10,12
7,500,4,10
7,500,7,12
7,800,4,10
7,800,7,12
7,1100,4,10
7,1100,7,12
7,1400,4,10
7,1400,7,12
7,1700,4,10
7,1700,7,12
7,2000,4,10
7,2000,7,11
7,2000,10,14
7,2300,4,10
7,2300,7,11
7,2300,10,14
8,200,4,10
8,200,7,11
8,200,10,14
8,500,4,11
8,500,7,14
8,800,4,11
8,800,7,14
8,1100,4,11
8,1100,7,14
8,1400,4,11
8,1400,7,14
8,1700,4,11
8,1700,7,14
8,2000,4,11
8,2000,7,14
