 format: day,hour,forecast,value  location:53_32 Start : 20210101 
 1,1100,+40,30.000000 
 1,1100,+43,20.000000 
 1,1100,+46,20.000000 
 1,1100,+49,20.000000 
 1,1100,+52,20.000000 
 1,1400,+4,30.000000 
 1,1400,+7,30.000000 
 1,1400,+10,30.000000 
 1,1400,+13,30.000000 
 1,1400,+16,20.000000 
 1,1400,+19,20.000000 
 1,1400,+22,20.000000 
 1,1400,+25,30.000000 
 1,1400,+28,30.000000 
 1,1400,+31,20.000000 
 1,1400,+34,20.000000 
 1,1400,+37,30.000000 
 1,1400,+40,20.000000 
 1,1400,+43,20.000000 
 1,1400,+46,20.000000 
 1,1400,+49,20.000000 
 1,1700,+4,30.000000 
 1,1700,+7,30.000000 
 1,1700,+10,30.000000 
 1,1700,+13,20.000000 
 1,1700,+16,20.000000 
 1,1700,+19,20.000000 
 1,1700,+22,30.000000 
 1,1700,+25,30.000000 
 1,1700,+28,20.000000 
 1,1700,+31,20.000000 
 1,1700,+34,30.000000 
 1,1700,+37,20.000000 
 1,1700,+40,20.000000 
 1,1700,+43,20.000000 
 1,1700,+46,20.000000 
 1,2000,+4,30.000000 
 1,2000,+7,30.000000 
 1,2000,+10,20.000000 
 1,2000,+13,20.000000 
 1,2000,+16,20.000000 
 1,2000,+19,30.000000 
 1,2000,+22,30.000000 
 1,2000,+25,20.000000 
 1,2000,+28,20.000000 
 1,2000,+31,30.000000 
 1,2000,+34,20.000000 
 1,2000,+37,20.000000 
 1,2000,+40,20.000000 
 1,2000,+43,20.000000 
 1,2000,+46,20.000000 
 1,2000,+49,20.000000 
 1,2000,+52,20.000000 
 1,2000,+55,0.000000 
 1,2000,+58,10.000000 
 1,2000,+61,0.000000 
 1,2000,+64,10.000000 
 1,2000,+67,20.000000 
 1,2300,+4,30.000000 
 1,2300,+7,20.000000 
 1,2300,+10,20.000000 
 1,2300,+13,20.000000 
 1,2300,+16,30.000000 
 1,2300,+19,30.000000 
 1,2300,+22,20.000000 
 1,2300,+25,20.000000 
 1,2300,+28,30.000000 
 1,2300,+31,20.000000 
 1,2300,+34,20.000000 
 1,2300,+37,20.000000 
 1,2300,+40,20.000000 
 1,2300,+43,20.000000 
 1,2300,+46,20.000000 
 1,2300,+49,20.000000 
 1,2300,+52,0.000000 
 1,2300,+55,10.000000 
 1,2300,+58,0.000000 
 1,2300,+61,10.000000 
 1,2300,+64,20.000000 
 2,0200,+4,20.000000 
 2,0200,+7,20.000000 
 2,0200,+10,20.000000 
 2,0200,+13,30.000000 
 2,0200,+16,30.000000 
 2,0200,+19,20.000000 
 2,0200,+22,20.000000 
 2,0200,+25,30.000000 
 2,0200,+28,20.000000 
 2,0200,+31,20.000000 
 2,0200,+34,20.000000 
 2,0200,+37,20.000000 
 2,0200,+40,20.000000 
 2,0200,+43,20.000000 
 2,0200,+46,20.000000 
 2,0200,+49,0.000000 
 2,0200,+52,10.000000 
 2,0200,+55,0.000000 
 2,0200,+58,10.000000 
 2,0200,+61,20.000000 
 2,0500,+4,20.000000 
 2,0500,+7,20.000000 
 2,0500,+10,30.000000 
 2,0500,+13,30.000000 
 2,0500,+16,20.000000 
 2,0500,+19,20.000000 
 2,0500,+22,30.000000 
 2,0500,+25,20.000000 
 2,0500,+28,20.000000 
 2,0500,+31,20.000000 
 2,0500,+34,20.000000 
 2,0500,+37,20.000000 
 2,0500,+40,20.000000 
 2,0500,+43,20.000000 
 2,0500,+46,0.000000 
 2,0500,+49,10.000000 
 2,0500,+52,0.000000 
 2,0500,+55,10.000000 
 2,0500,+58,20.000000 
 2,0800,+4,20.000000 
 2,0800,+7,30.000000 
 2,0800,+10,30.000000 
 2,0800,+13,20.000000 
 2,0800,+16,20.000000 
 2,0800,+19,30.000000 
 2,0800,+22,20.000000 
 2,0800,+25,20.000000 
 2,0800,+28,20.000000 
 2,0800,+31,20.000000 
 2,0800,+34,20.000000 
 2,0800,+37,20.000000 
 2,0800,+40,20.000000 
 2,0800,+43,0.000000 
 2,0800,+46,10.000000 
 2,0800,+49,0.000000 
 2,0800,+52,10.000000 
 2,0800,+55,20.000000 
 2,1100,+4,30.000000 
 2,1100,+7,30.000000 
 2,1100,+10,20.000000 
 2,1100,+13,20.000000 
 2,1100,+16,30.000000 
 2,1100,+19,20.000000 
 2,1100,+22,20.000000 
 2,1100,+25,20.000000 
 2,1100,+28,20.000000 
 2,1100,+31,20.000000 
 2,1100,+34,20.000000 
 2,1100,+37,20.000000 
 2,1100,+40,0.000000 
 2,1100,+43,10.000000 
 2,1100,+46,0.000000 
 2,1100,+49,10.000000 
 2,1100,+52,20.000000 
 2,1400,+4,30.000000 
 2,1400,+7,20.000000 
 2,1400,+10,20.000000 
 2,1400,+13,30.000000 
 2,1400,+16,20.000000 
 2,1400,+19,20.000000 
 2,1400,+22,20.000000 
 2,1400,+25,20.000000 
 2,1400,+28,20.000000 
 2,1400,+31,20.000000 
 2,1400,+34,20.000000 
 2,1400,+37,0.000000 
 2,1400,+40,10.000000 
 2,1400,+43,0.000000 
 2,1400,+46,10.000000 
 2,1400,+49,20.000000 
 2,1700,+4,20.000000 
 2,1700,+7,20.000000 
 2,1700,+10,30.000000 
 2,1700,+13,20.000000 
 2,1700,+16,20.000000 
 2,1700,+19,20.000000 
 2,1700,+22,20.000000 
 2,1700,+25,20.000000 
 2,1700,+28,20.000000 
 2,1700,+31,20.000000 
 2,1700,+34,0.000000 
 2,1700,+37,10.000000 
 2,1700,+40,0.000000 
 2,1700,+43,10.000000 
 2,1700,+46,20.000000 
 2,2000,+4,20.000000 
 2,2000,+7,30.000000 
 2,2000,+10,20.000000 
 2,2000,+13,20.000000 
 2,2000,+16,20.000000 
 2,2000,+19,20.000000 
 2,2000,+22,20.000000 
 2,2000,+25,20.000000 
 2,2000,+28,20.000000 
 2,2000,+31,0.000000 
 2,2000,+34,10.000000 
 2,2000,+37,0.000000 
 2,2000,+40,10.000000 
 2,2000,+43,20.000000 
 2,2000,+46,30.000000 
 2,2000,+49,30.000000 
 2,2000,+52,60.000000 
 2,2000,+55,30.000000 
 2,2000,+58,30.000000 
 2,2000,+61,30.000000 
 2,2000,+64,30.000000 
 2,2000,+67,30.000000 
 2,2300,+4,30.000000 
 2,2300,+7,20.000000 
 2,2300,+10,20.000000 
 2,2300,+13,20.000000 
 2,2300,+16,20.000000 
 2,2300,+19,20.000000 
 2,2300,+22,20.000000 
 2,2300,+25,20.000000 
 2,2300,+28,0.000000 
 2,2300,+31,10.000000 
 2,2300,+34,0.000000 
 2,2300,+37,10.000000 
 2,2300,+40,20.000000 
 2,2300,+43,30.000000 
 2,2300,+46,30.000000 
 2,2300,+49,60.000000 
 2,2300,+52,30.000000 
 2,2300,+55,30.000000 
 2,2300,+58,30.000000 
 2,2300,+61,30.000000 
 2,2300,+64,30.000000 
 3,0200,+4,20.000000 
 3,0200,+7,20.000000 
 3,0200,+10,20.000000 
 3,0200,+13,20.000000 
 3,0200,+16,20.000000 
 3,0200,+19,20.000000 
 3,0200,+22,20.000000 
 3,0200,+25,0.000000 
 3,0200,+28,10.000000 
 3,0200,+31,0.000000 
 3,0200,+34,10.000000 
 3,0200,+37,20.000000 
 3,0200,+40,30.000000 
 3,0200,+43,30.000000 
 3,0200,+46,60.000000 
 3,0200,+49,30.000000 
 3,0200,+52,30.000000 
 3,0200,+55,30.000000 
 3,0200,+58,30.000000 
 3,0200,+61,30.000000 
 3,0500,+4,20.000000 
 3,0500,+7,20.000000 
 3,0500,+10,20.000000 
 3,0500,+13,20.000000 
 3,0500,+16,20.000000 
 3,0500,+19,20.000000 
 3,0500,+22,0.000000 
 3,0500,+25,10.000000 
 3,0500,+28,0.000000 
 3,0500,+31,10.000000 
 3,0500,+34,20.000000 
 3,0500,+37,30.000000 
 3,0500,+40,30.000000 
 3,0500,+43,60.000000 
 3,0500,+46,30.000000 
 3,0500,+49,30.000000 
 3,0500,+52,30.000000 
 3,0500,+55,30.000000 
 3,0500,+58,30.000000 
 3,0800,+4,20.000000 
 3,0800,+7,20.000000 
 3,0800,+10,20.000000 
 3,0800,+13,20.000000 
 3,0800,+16,20.000000 
 3,0800,+19,0.000000 
 3,0800,+22,10.000000 
 3,0800,+25,0.000000 
 3,0800,+28,10.000000 
 3,0800,+31,20.000000 
 3,0800,+34,30.000000 
 3,0800,+37,30.000000 
 3,0800,+40,60.000000 
 3,0800,+43,30.000000 
 3,0800,+46,30.000000 
 3,0800,+49,30.000000 
 3,0800,+52,30.000000 
 3,0800,+55,30.000000 
 3,1100,+4,20.000000 
 3,1100,+7,20.000000 
 3,1100,+10,20.000000 
 3,1100,+13,20.000000 
 3,1100,+16,0.000000 
 3,1100,+19,10.000000 
 3,1100,+22,0.000000 
 3,1100,+25,10.000000 
 3,1100,+28,20.000000 
 3,1100,+31,30.000000 
 3,1100,+34,30.000000 
 3,1100,+37,60.000000 
 3,1100,+40,30.000000 
 3,1100,+43,30.000000 
 3,1100,+46,30.000000 
 3,1100,+49,30.000000 
 3,1100,+52,30.000000 
 3,1400,+4,20.000000 
 3,1400,+7,20.000000 
 3,1400,+10,20.000000 
 3,1400,+13,0.000000 
 3,1400,+16,10.000000 
 3,1400,+19,0.000000 
 3,1400,+22,10.000000 
 3,1400,+25,20.000000 
 3,1400,+28,30.000000 
 3,1400,+31,30.000000 
 3,1400,+34,60.000000 
 3,1400,+37,30.000000 
 3,1400,+40,30.000000 
 3,1400,+43,30.000000 
 3,1400,+46,30.000000 
 3,1400,+49,30.000000 
 3,1700,+4,20.000000 
 3,1700,+7,20.000000 
 3,1700,+10,0.000000 
 3,1700,+13,10.000000 
 3,1700,+16,0.000000 
 3,1700,+19,10.000000 
 3,1700,+22,20.000000 
 3,1700,+25,30.000000 
 3,1700,+28,30.000000 
 3,1700,+31,60.000000 
 3,1700,+34,30.000000 
 3,1700,+37,30.000000 
 3,1700,+40,30.000000 
 3,1700,+43,30.000000 
 3,1700,+46,30.000000 
 3,2000,+4,20.000000 
 3,2000,+7,0.000000 
 3,2000,+10,10.000000 
 3,2000,+13,0.000000 
 3,2000,+16,10.000000 
 3,2000,+19,20.000000 
 3,2000,+22,30.000000 
 3,2000,+25,30.000000 
 3,2000,+28,30.000000 
 3,2000,+31,30.000000 
 3,2000,+34,30.000000 
 3,2000,+37,30.000000 
 3,2000,+40,30.000000 
 3,2000,+43,30.000000 
 3,2000,+46,30.000000 
 3,2000,+49,30.000000 
 3,2000,+52,30.000000 
 3,2000,+55,30.000000 
 3,2000,+58,30.000000 
 3,2000,+61,30.000000 
 3,2000,+64,30.000000 
 3,2000,+67,60.000000 
 3,2300,+4,0.000000 
 3,2300,+7,10.000000 
 3,2300,+10,0.000000 
 3,2300,+13,10.000000 
 3,2300,+16,20.000000 
 3,2300,+19,30.000000 
 3,2300,+22,30.000000 
 3,2300,+25,30.000000 
 3,2300,+28,30.000000 
 3,2300,+31,30.000000 
 3,2300,+34,30.000000 
 3,2300,+37,30.000000 
 3,2300,+40,30.000000 
 3,2300,+43,30.000000 
 3,2300,+46,30.000000 
 3,2300,+49,30.000000 
 3,2300,+52,30.000000 
 3,2300,+55,30.000000 
 3,2300,+58,30.000000 
 3,2300,+61,30.000000 
 3,2300,+64,60.000000 
 4,0200,+4,10.000000 
 4,0200,+7,0.000000 
 4,0200,+10,10.000000 
 4,0200,+13,20.000000 
 4,0200,+16,30.000000 
 4,0200,+19,30.000000 
 4,0200,+22,30.000000 
 4,0200,+25,30.000000 
 4,0200,+28,30.000000 
 4,0200,+31,30.000000 
 4,0200,+34,30.000000 
 4,0200,+37,30.000000 
 4,0200,+40,30.000000 
 4,0200,+43,30.000000 
 4,0200,+46,30.000000 
 4,0200,+49,30.000000 
 4,0200,+52,30.000000 
 4,0200,+55,30.000000 
 4,0200,+58,30.000000 
 4,0200,+61,60.000000 
 4,0500,+4,0.000000 
 4,0500,+7,10.000000 
 4,0500,+10,20.000000 
 4,0500,+13,30.000000 
 4,0500,+16,30.000000 
 4,0500,+19,30.000000 
 4,0500,+22,30.000000 
 4,0500,+25,30.000000 
 4,0500,+28,30.000000 
 4,0500,+31,30.000000 
 4,0500,+34,30.000000 
 4,0500,+37,30.000000 
 4,0500,+40,30.000000 
 4,0500,+43,30.000000 
 4,0500,+46,30.000000 
 4,0500,+49,30.000000 
 4,0500,+52,30.000000 
 4,0500,+55,30.000000 
 4,0500,+58,60.000000 
 4,0800,+4,10.000000 
 4,0800,+7,20.000000 
 4,0800,+10,30.000000 
 4,0800,+13,30.000000 
 4,0800,+16,30.000000 
 4,0800,+19,30.000000 
 4,0800,+22,30.000000 
 4,0800,+25,30.000000 
 4,0800,+28,30.000000 
 4,0800,+31,30.000000 
 4,0800,+34,30.000000 
 4,0800,+37,30.000000 
 4,0800,+40,30.000000 
 4,0800,+43,30.000000 
 4,0800,+46,30.000000 
 4,0800,+49,30.000000 
 4,0800,+52,30.000000 
 4,0800,+55,60.000000 
 4,1100,+4,20.000000 
 4,1100,+7,30.000000 
 4,1100,+10,30.000000 
 4,1100,+13,30.000000 
 4,1100,+16,30.000000 
 4,1100,+19,30.000000 
 4,1100,+22,30.000000 
 4,1100,+25,30.000000 
 4,1100,+28,30.000000 
 4,1100,+31,30.000000 
 4,1100,+34,30.000000 
 4,1100,+37,30.000000 
 4,1100,+40,30.000000 
 4,1100,+43,30.000000 
 4,1100,+46,30.000000 
 4,1100,+49,30.000000 
 4,1100,+52,60.000000 
 4,1400,+4,30.000000 
 4,1400,+7,30.000000 
 4,1400,+10,30.000000 
 4,1400,+13,30.000000 
 4,1400,+16,30.000000 
 4,1400,+19,30.000000 
 4,1400,+22,30.000000 
 4,1400,+25,30.000000 
 4,1400,+28,30.000000 
 4,1400,+31,30.000000 
 4,1400,+34,30.000000 
 4,1400,+37,30.000000 
 4,1400,+40,30.000000 
 4,1400,+43,30.000000 
 4,1400,+46,30.000000 
 4,1400,+49,60.000000 
 4,1700,+4,30.000000 
 4,1700,+7,30.000000 
 4,1700,+10,30.000000 
 4,1700,+13,30.000000 
 4,1700,+16,30.000000 
 4,1700,+19,30.000000 
 4,1700,+22,30.000000 
 4,1700,+25,30.000000 
 4,1700,+28,30.000000 
 4,1700,+31,30.000000 
 4,1700,+34,30.000000 
 4,1700,+37,30.000000 
 4,1700,+40,30.000000 
 4,1700,+43,30.000000 
 4,1700,+46,60.000000 
 4,2000,+4,30.000000 
 4,2000,+7,30.000000 
 4,2000,+10,20.000000 
 4,2000,+13,20.000000 
 4,2000,+16,20.000000 
 4,2000,+19,30.000000 
 4,2000,+22,30.000000 
 4,2000,+25,30.000000 
 4,2000,+28,30.000000 
 4,2000,+31,30.000000 
 4,2000,+34,30.000000 
 4,2000,+37,30.000000 
 4,2000,+40,30.000000 
 4,2000,+43,60.000000 
 4,2000,+46,90.000000 
 4,2000,+49,90.000000 
 4,2000,+52,90.000000 
 4,2000,+55,90.000000 
 4,2000,+58,90.000000 
 4,2000,+61,90.000000 
 4,2000,+64,30.000000 
 4,2000,+67,30.000000 
 4,2300,+4,30.000000 
 4,2300,+7,20.000000 
 4,2300,+10,20.000000 
 4,2300,+13,20.000000 
 4,2300,+16,30.000000 
 4,2300,+19,30.000000 
 4,2300,+22,30.000000 
 4,2300,+25,30.000000 
 4,2300,+28,30.000000 
 4,2300,+31,30.000000 
 4,2300,+34,30.000000 
 4,2300,+37,30.000000 
 4,2300,+40,60.000000 
 4,2300,+43,90.000000 
 4,2300,+46,90.000000 
 4,2300,+49,90.000000 
 4,2300,+52,90.000000 
 4,2300,+55,90.000000 
 4,2300,+58,90.000000 
 4,2300,+61,30.000000 
 4,2300,+64,30.000000 
 5,0200,+4,20.000000 
 5,0200,+7,20.000000 
 5,0200,+10,20.000000 
 5,0200,+13,30.000000 
 5,0200,+16,30.000000 
 5,0200,+19,30.000000 
 5,0200,+22,30.000000 
 5,0200,+25,30.000000 
 5,0200,+28,30.000000 
 5,0200,+31,30.000000 
 5,0200,+34,30.000000 
 5,0200,+37,60.000000 
 5,0200,+40,90.000000 
 5,0200,+43,90.000000 
 5,0200,+46,90.000000 
 5,0200,+49,90.000000 
 5,0200,+52,90.000000 
 5,0200,+55,90.000000 
 5,0200,+58,30.000000 
 5,0200,+61,30.000000 
 5,0500,+4,20.000000 
 5,0500,+7,20.000000 
 5,0500,+10,30.000000 
 5,0500,+13,30.000000 
 5,0500,+16,30.000000 
 5,0500,+19,30.000000 
 5,0500,+22,30.000000 
 5,0500,+25,30.000000 
 5,0500,+28,30.000000 
 5,0500,+31,30.000000 
 5,0500,+34,60.000000 
 5,0500,+37,90.000000 
 5,0500,+40,90.000000 
 5,0500,+43,90.000000 
 5,0500,+46,90.000000 
 5,0500,+49,90.000000 
 5,0500,+52,90.000000 
 5,0500,+55,30.000000 
 5,0500,+58,30.000000 
 5,0800,+4,20.000000 
 5,0800,+7,30.000000 
 5,0800,+10,30.000000 
 5,0800,+13,30.000000 
 5,0800,+16,30.000000 
 5,0800,+19,30.000000 
 5,0800,+22,30.000000 
 5,0800,+25,30.000000 
 5,0800,+28,30.000000 
 5,0800,+31,60.000000 
 5,0800,+34,90.000000 
 5,0800,+37,90.000000 
 5,0800,+40,90.000000 
 5,0800,+43,90.000000 
 5,0800,+46,90.000000 
 5,0800,+49,90.000000 
 5,0800,+52,30.000000 
 5,0800,+55,30.000000 
 5,1100,+4,30.000000 
 5,1100,+7,30.000000 
 5,1100,+10,30.000000 
 5,1100,+13,30.000000 
 5,1100,+16,30.000000 
 5,1100,+19,30.000000 
 5,1100,+22,30.000000 
 5,1100,+25,30.000000 
 5,1100,+28,60.000000 
 5,1100,+31,90.000000 
 5,1100,+34,90.000000 
 5,1100,+37,90.000000 
 5,1100,+40,90.000000 
 5,1100,+43,90.000000 
 5,1100,+46,90.000000 
 5,1100,+49,30.000000 
 5,1100,+52,30.000000 
 5,1400,+4,30.000000 
 5,1400,+7,30.000000 
 5,1400,+10,30.000000 
 5,1400,+13,30.000000 
 5,1400,+16,30.000000 
 5,1400,+19,30.000000 
 5,1400,+22,30.000000 
 5,1400,+25,60.000000 
 5,1400,+28,90.000000 
 5,1400,+31,90.000000 
 5,1400,+34,90.000000 
 5,1400,+37,90.000000 
 5,1400,+40,90.000000 
 5,1400,+43,90.000000 
 5,1400,+46,30.000000 
 5,1400,+49,30.000000 
 5,1700,+4,30.000000 
 5,1700,+7,30.000000 
 5,1700,+10,30.000000 
 5,1700,+13,30.000000 
 5,1700,+16,30.000000 
 5,1700,+19,30.000000 
 5,1700,+22,60.000000 
 5,1700,+25,90.000000 
 5,1700,+28,90.000000 
 5,1700,+31,90.000000 
 5,1700,+34,90.000000 
 5,1700,+37,90.000000 
 5,1700,+40,90.000000 
 5,1700,+43,30.000000 
 5,1700,+46,30.000000 
 5,2000,+4,30.000000 
 5,2000,+7,30.000000 
 5,2000,+10,30.000000 
 5,2000,+13,30.000000 
 5,2000,+16,30.000000 
 5,2000,+19,60.000000 
 5,2000,+22,90.000000 
 5,2000,+25,90.000000 
 5,2000,+28,90.000000 
 5,2000,+31,90.000000 
 5,2000,+34,90.000000 
 5,2000,+37,90.000000 
 5,2000,+40,30.000000 
 5,2000,+43,30.000000 
 5,2000,+46,60.000000 
 5,2000,+49,60.000000 
 5,2000,+52,60.000000 
 5,2000,+55,60.000000 
 5,2000,+58,60.000000 
 5,2000,+61,60.000000 
 5,2000,+64,60.000000 
 5,2000,+67,60.000000 
 5,2300,+4,30.000000 
 5,2300,+7,30.000000 
 5,2300,+10,30.000000 
 5,2300,+13,30.000000 
 5,2300,+16,60.000000 
 5,2300,+19,90.000000 
 5,2300,+22,90.000000 
 5,2300,+25,90.000000 
 5,2300,+28,90.000000 
 5,2300,+31,90.000000 
 5,2300,+34,90.000000 
 5,2300,+37,30.000000 
 5,2300,+40,30.000000 
 5,2300,+43,60.000000 
 5,2300,+46,60.000000 
 5,2300,+49,60.000000 
 5,2300,+52,60.000000 
 5,2300,+55,60.000000 
 5,2300,+58,60.000000 
 5,2300,+61,60.000000 
 5,2300,+64,60.000000 
 6,0200,+4,30.000000 
 6,0200,+7,30.000000 
 6,0200,+10,30.000000 
 6,0200,+13,60.000000 
 6,0200,+16,90.000000 
 6,0200,+19,90.000000 
 6,0200,+22,90.000000 
 6,0200,+25,90.000000 
 6,0200,+28,90.000000 
 6,0200,+31,90.000000 
 6,0200,+34,30.000000 
 6,0200,+37,30.000000 
 6,0200,+40,60.000000 
 6,0200,+43,60.000000 
 6,0200,+46,60.000000 
 6,0200,+49,60.000000 
 6,0200,+52,60.000000 
 6,0200,+55,60.000000 
 6,0200,+58,60.000000 
 6,0200,+61,60.000000 
 6,0500,+4,30.000000 
 6,0500,+7,30.000000 
 6,0500,+10,60.000000 
 6,0500,+13,90.000000 
 6,0500,+16,90.000000 
 6,0500,+19,90.000000 
 6,0500,+22,90.000000 
 6,0500,+25,90.000000 
 6,0500,+28,90.000000 
 6,0500,+31,30.000000 
 6,0500,+34,30.000000 
 6,0500,+37,60.000000 
 6,0500,+40,60.000000 
 6,0500,+43,60.000000 
 6,0500,+46,60.000000 
 6,0500,+49,60.000000 
 6,0500,+52,60.000000 
 6,0500,+55,60.000000 
 6,0500,+58,60.000000 
 6,0800,+4,30.000000 
 6,0800,+7,60.000000 
 6,0800,+10,90.000000 
 6,0800,+13,90.000000 
 6,0800,+16,90.000000 
 6,0800,+19,90.000000 
 6,0800,+22,90.000000 
 6,0800,+25,90.000000 
 6,0800,+28,30.000000 
 6,0800,+31,30.000000 
 6,0800,+34,90.000000 
 6,0800,+37,90.000000 
 6,0800,+40,90.000000 
 6,0800,+43,90.000000 
 6,0800,+46,90.000000 
 6,0800,+49,90.000000 
 6,0800,+52,90.000000 
 6,0800,+55,90.000000 
 6,1100,+4,60.000000 
 6,1100,+7,90.000000 
 6,1100,+10,90.000000 
 6,1100,+13,90.000000 
 6,1100,+16,90.000000 
 6,1100,+19,90.000000 
 6,1100,+22,90.000000 
 6,1100,+25,30.000000 
 6,1100,+28,30.000000 
 6,1100,+31,90.000000 
 6,1100,+34,90.000000 
 6,1100,+37,90.000000 
 6,1100,+40,90.000000 
 6,1100,+43,90.000000 
 6,1100,+46,90.000000 
 6,1100,+49,90.000000 
 6,1100,+52,90.000000 
 6,1400,+4,90.000000 
 6,1400,+7,90.000000 
 6,1400,+10,90.000000 
 6,1400,+13,90.000000 
 6,1400,+16,90.000000 
 6,1400,+19,90.000000 
 6,1400,+22,30.000000 
 6,1400,+25,30.000000 
 6,1400,+28,90.000000 
 6,1400,+31,90.000000 
 6,1400,+34,90.000000 
 6,1400,+37,90.000000 
 6,1400,+40,90.000000 
 6,1400,+43,90.000000 
 6,1400,+46,90.000000 
 6,1400,+49,90.000000 
 6,1700,+4,90.000000 
 6,1700,+7,90.000000 
 6,1700,+10,90.000000 
 6,1700,+13,90.000000 
 6,1700,+16,90.000000 
 6,1700,+19,30.000000 
 6,1700,+22,30.000000 
 6,1700,+25,90.000000 
 6,1700,+28,90.000000 
 6,1700,+31,90.000000 
 6,1700,+34,90.000000 
 6,1700,+37,90.000000 
 6,1700,+40,90.000000 
 6,1700,+43,90.000000 
 6,1700,+46,90.000000 
 6,2000,+4,90.000000 
 6,2000,+7,90.000000 
 6,2000,+10,90.000000 
 6,2000,+13,90.000000 
 6,2000,+16,30.000000 
 6,2000,+19,30.000000 
 6,2000,+22,90.000000 
 6,2000,+25,90.000000 
 6,2000,+28,90.000000 
 6,2000,+31,90.000000 
 6,2000,+34,90.000000 
 6,2000,+37,90.000000 
 6,2000,+40,90.000000 
 6,2000,+43,90.000000 
 6,2000,+46,80.000000 
 6,2000,+49,60.000000 
 6,2000,+52,60.000000 
 6,2000,+55,60.000000 
 6,2000,+58,60.000000 
 6,2000,+61,60.000000 
 6,2000,+64,20.000000 
 6,2000,+67,30.000000 
 6,2300,+4,90.000000 
 6,2300,+7,90.000000 
 6,2300,+10,90.000000 
 6,2300,+13,30.000000 
 6,2300,+16,30.000000 
 6,2300,+19,90.000000 
 6,2300,+22,90.000000 
 6,2300,+25,90.000000 
 6,2300,+28,90.000000 
 6,2300,+31,90.000000 
 6,2300,+34,90.000000 
 6,2300,+37,90.000000 
 6,2300,+40,90.000000 
 6,2300,+43,80.000000 
 6,2300,+46,60.000000 
 6,2300,+49,60.000000 
 6,2300,+52,60.000000 
 6,2300,+55,60.000000 
 6,2300,+58,60.000000 
 6,2300,+61,20.000000 
 6,2300,+64,30.000000 
 7,0200,+4,90.000000 
 7,0200,+7,90.000000 
 7,0200,+10,60.000000 
 7,0200,+13,60.000000 
 7,0200,+16,90.000000 
 7,0200,+19,90.000000 
 7,0200,+22,90.000000 
 7,0200,+25,90.000000 
 7,0200,+28,90.000000 
 7,0200,+31,90.000000 
 7,0200,+34,90.000000 
 7,0200,+37,90.000000 
 7,0200,+40,80.000000 
 7,0200,+43,60.000000 
 7,0200,+46,60.000000 
 7,0200,+49,60.000000 
 7,0200,+52,60.000000 
 7,0200,+55,60.000000 
 7,0200,+58,20.000000 
 7,0200,+61,30.000000 
 7,0500,+4,90.000000 
 7,0500,+7,60.000000 
 7,0500,+10,60.000000 
 7,0500,+13,90.000000 
 7,0500,+16,90.000000 
 7,0500,+19,90.000000 
 7,0500,+22,90.000000 
 7,0500,+25,90.000000 
 7,0500,+28,90.000000 
 7,0500,+31,90.000000 
 7,0500,+34,90.000000 
 7,0500,+37,80.000000 
 7,0500,+40,60.000000 
 7,0500,+43,60.000000 
 7,0500,+46,60.000000 
 7,0500,+49,60.000000 
 7,0500,+52,60.000000 
 7,0500,+55,20.000000 
 7,0500,+58,30.000000 
 7,0800,+4,60.000000 
 7,0800,+7,60.000000 
